temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,fluence_n_cm2,flux_n_cm2_sec,Product Form_0,Product Form_1,Product Form_2,Product Form_3,Product Form_4,Product Form_5,Reactor Type_0,Reactor Type_1
284.0,0.07,0.71,1.39,0.013,4.15e+19,86458333333.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284.0,0.09,0.1,1.31,0.017,4.14e+19,86250000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284.0,0.07,0.71,1.39,0.013,5.14e+19,71888111888.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284.0,0.09,0.1,1.31,0.017,4.83e+19,67552447552.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284.0,0.07,0.71,1.39,0.013,1.5e+19,72957198444.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284.0,0.07,0.69,1.4,0.008,1.51e+19,73443579767.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.05,0.71,1.42,0.005,1.25e+19,178063000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.78,1.7,0.004,9.2e+18,131054000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.05,0.71,1.42,0.005,3.66e+19,196247000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.78,1.7,0.004,2.74e+19,146917000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.05,0.71,1.42,0.005,4.72e+19,229126000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.78,1.7,0.004,3.53e+19,171359000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.07,0.68,1.34,0.006,1.84e+19,184925000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.7,1.65,0.008,1.36e+19,136683000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.07,0.68,1.34,0.006,3.51e+19,194352000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.7,1.65,0.008,2.59e+19,143411000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.05,0.7,1.4,0.006,2.2e+19,190311000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.52,1.88,0.005,1.7e+19,147059000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.05,0.7,1.4,0.006,3.53e+19,201025000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.52,1.88,0.005,2.6e+19,148064000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.05,0.7,1.4,0.006,5.45e+19,233906000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.03,0.52,1.88,0.005,4.01e+19,172103000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.044,0.72,1.35,0.006,1.74e+19,196167000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.041,0.57,1.64,0.013,1.29e+19,145434000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.044,0.72,1.35,0.006,3.74e+19,200644000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.041,0.57,1.64,0.013,2.76e+19,148069000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.044,0.72,1.35,0.006,5.63e+19,231022000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.041,0.57,1.64,0.013,4.19e+19,171933000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.06,0.71,1.26,0.008,1.85e+19,189938000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.04,0.55,1.63,0.014,1.35e+19,138604000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.06,0.71,1.26,0.008,3.53e+19,187367000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.04,0.55,1.63,0.014,2.61e+19,138535000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.06,0.71,1.26,0.008,4.85e+19,222273000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.04,0.55,1.63,0.014,3.61e+19,165445000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.12,0.64,1.29,0.011,3.82e+19,33675675668.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.12,0.64,1.29,0.011,3.82e+19,33675675668.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
287.0,0.18,0.16,1.05,0.014,3.82e+19,33675675668.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,7e+17,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,1.8e+18,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,3.4e+18,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,1.36e+19,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,3.32e+19,970000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,4e+17,260000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,1e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,4.8e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,1.57e+19,300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,3e+17,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,1.1e+18,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.67,0.003,4e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.01,0.01,1.67,0.003,3.8e+18,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.01,0.01,1.67,0.003,1.52e+19,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.01,0.01,1.67,0.003,1.71e+19,360000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.01,0.01,1.67,0.003,4.1e+18,120000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.01,0.01,1.67,0.003,4e+18,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.01,1.67,0.003,1.47e+19,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.01,1.67,0.003,1.6e+19,340000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.01,1.67,0.003,3.8e+18,110000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,7e+17,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,1.8e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,3.4e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,1.36e+19,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,3.32e+19,970000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,4e+17,260000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,1e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,4.8e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,1.57e+19,300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,3e+17,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,1.1e+18,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.01,0.01,1.65,0.041,4e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.01,0.01,1.65,0.041,3.8e+18,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.01,0.01,1.65,0.041,1.52e+19,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.01,0.01,1.65,0.041,1.71e+19,360000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.01,0.01,1.65,0.041,4.1e+18,120000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.01,1.65,0.041,4e+18,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.01,1.65,0.041,1.47e+19,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.01,1.65,0.041,1.6e+19,340000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.01,0.01,1.65,0.041,3.8e+18,110000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,4e+17,510000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,7e+17,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,1.8e+18,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,3.4e+18,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,7.5e+18,970000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,8.5e+18,970000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,1.36e+19,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,3.32e+19,970000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,4e+17,260000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,1e+18,320000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,2.4e+18,310000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,4.8e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,8.5e+18,260000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,1.57e+19,300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,3e+17,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,1.1e+18,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,2.4e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.85,1.6,0.006,4e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,0.85,1.6,0.006,3.8e+18,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.85,1.6,0.006,1.52e+19,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.85,1.6,0.006,4.3e+18,250000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.85,1.6,0.006,1.71e+19,360000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.85,1.6,0.006,2.6e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,0.85,1.6,0.006,4.1e+18,120000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.85,1.6,0.006,4e+18,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.85,1.6,0.006,1.47e+19,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.85,1.6,0.006,4e+18,230000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.85,1.6,0.006,1.6e+19,340000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.85,1.6,0.006,2.4e+18,70000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.85,1.6,0.006,3.8e+18,110000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,7e+17,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,1.8e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,3.4e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,1.36e+19,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,3.32e+19,970000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,4e+17,260000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,1e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,4.8e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,1.57e+19,300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,3e+17,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,1.1e+18,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.53,0.031,4e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,0.86,1.53,0.031,3.8e+18,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.86,1.53,0.031,1.52e+19,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.86,1.53,0.031,1.71e+19,360000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.86,1.53,0.031,4.1e+18,120000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.02,0.86,1.53,0.031,4e+18,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.86,1.53,0.031,1.47e+19,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.86,1.53,0.031,1.6e+19,340000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.86,1.53,0.031,3.8e+18,110000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,7e+17,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,1.8e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,3.4e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,1.36e+19,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,3.32e+19,970000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,4e+17,260000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,1e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,4.8e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,1.57e+19,300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,3e+17,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,1.1e+18,100000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,0.86,1.61,0.05,4e+18,80000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.86,1.61,0.05,3.8e+18,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.86,1.61,0.05,1.52e+19,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.02,0.86,1.61,0.05,1.71e+19,360000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,0.86,1.61,0.05,4.1e+18,120000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.86,1.61,0.05,4e+18,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.86,1.61,0.05,1.47e+19,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.86,1.61,0.05,1.6e+19,340000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,0.86,1.61,0.05,3.8e+18,110000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,7e+17,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,1.8e+18,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,3.4e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,1.36e+19,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,3.32e+19,970000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,4e+17,260000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,1e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,4.8e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,1.57e+19,300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,3e+17,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,1.1e+18,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,4e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,1.68,1.5,0.007,3.8e+18,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,1.68,1.5,0.007,1.52e+19,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,1.68,1.5,0.007,1.71e+19,360000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.02,1.68,1.5,0.007,4.1e+18,120000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,1.68,1.5,0.007,4e+18,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,1.68,1.5,0.007,1.47e+19,980000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.02,1.68,1.5,0.007,1.6e+19,340000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.02,1.68,1.5,0.007,3.8e+18,110000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,9.1e+19,21000000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.02,1.68,1.5,0.007,2.2e+20,21000000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.02,1.68,1.5,0.007,1.3e+20,97000000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.02,1.68,1.5,0.007,6.6e+19,95000000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.02,1.68,1.5,0.007,1.7e+19,97000000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.02,1.68,1.5,0.007,3.3e+19,97000000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,7e+17,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,1.8e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,3.4e+18,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,1.36e+19,780000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,3.32e+19,970000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,4e+17,260000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,1e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,4.8e+18,320000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,1.57e+19,300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,3e+17,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,1.1e+18,100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.0,1.7,1.55,0.047,4e+18,80000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.0,1.7,1.55,0.047,3.8e+18,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.0,1.7,1.55,0.047,1.52e+19,920000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.0,1.7,1.55,0.047,1.71e+19,360000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270.0,0.0,1.7,1.55,0.047,4.1e+18,120000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.0,0.0,1.7,1.55,0.047,4e+18,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.0,1.7,1.55,0.047,1.47e+19,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.0,1.7,1.55,0.047,1.6e+19,340000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.0,1.7,1.55,0.047,3.8e+18,110000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,7e+17,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,1.8e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,3.4e+18,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,1.36e+19,780000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,3.32e+19,970000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,4e+17,260000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,1e+18,320000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,4.8e+18,320000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,1.57e+19,300000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,3e+17,100000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,1.1e+18,100000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.01,0.86,0.01,0.004,4e+18,80000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.01,0.86,0.01,0.004,3.8e+18,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.01,0.86,0.01,0.004,1.52e+19,920000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.01,0.86,0.01,0.004,1.71e+19,360000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
270.0,0.01,0.86,0.01,0.004,4.1e+18,120000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.86,0.01,0.004,4e+18,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
310.0,0.01,0.86,0.01,0.004,1.47e+19,980000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
